Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Q1,Q2,Q3,Q4,Q5,Age,Gender,Household Income,Region,Device Type
10803447077,237700226,2019-06-17 18:02:31,2019-06-17 18:03:20,,,,,a9de0dc5077a8f90944ec3bba8,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Moderately agree,45-60,Female,"$10,000-$24,999",Mountain,iOS Phone / Tablet
10803446307,237700226,2019-06-17 18:01:43,2019-06-17 18:02:54,,,,,1aa5db97252a9f2b080bd4ce0c,Slightly agree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly agree,> 60,Female,"$125,000-$149,999",East South Central,iOS Phone / Tablet
10803446277,237700226,2019-06-17 18:01:57,2019-06-17 18:02:54,,,,,37194036f9588817168b6b41d5,Neither agree nor disagree,Slightly agree,Strongly agree,Slightly agree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",West South Central,Android Phone / Tablet
10803446263,237700226,2019-06-17 18:01:44,2019-06-17 18:02:53,,,,,d522384240cdf51b25dab54dd8,Neither agree nor disagree,Moderately agree,Strongly agree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$0-$9,999",West South Central,Android Phone / Tablet
10803446124,237700226,2019-06-17 18:01:42,2019-06-17 18:02:48,,,,,d6d09894cf8f9206eacceb40e5,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,45-60,Female,"$50,000-$74,999",Pacific,Android Phone / Tablet
10803445856,237700226,2019-06-17 18:01:38,2019-06-17 18:02:39,,,,,8913135439d7d7a3d640a0037b,Slightly disagree,Moderately agree,Strongly disagree,Moderately agree,Slightly agree,30-44,Female,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10803444983,237700226,2019-06-17 17:58:22,2019-06-17 18:01:55,,,,,1d6d3b3514d80c6e3f89e8e16f,Neither agree nor disagree,Strongly disagree,Strongly agree,Slightly agree,Strongly disagree,18-29,Female,Prefer not to answer,Middle Atlantic,Android Phone / Tablet
10803444236,237700226,2019-06-17 18:01:02,2019-06-17 18:01:47,,,,,5f281a9a88b1566e00ec195d89,Neither agree nor disagree,Slightly agree,Strongly agree,Strongly agree,Moderately disagree,18-29,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803440029,237700226,2019-06-17 17:56:34,2019-06-17 17:59:34,,,,,72a1ae02d4c6af4cdc3ad35c59,Strongly disagree,Slightly agree,Moderately agree,Moderately agree,Moderately disagree,30-44,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803438700,237700226,2019-06-17 17:41:05,2019-06-17 17:58:53,,,,,e4f4f881a17d6543b2c0030979,Slightly agree,Slightly disagree,Moderately disagree,Moderately agree,Slightly agree,> 60,Female,"$10,000-$24,999",West North Central,Windows Desktop / Laptop
10803438059,237700226,2019-06-17 17:57:33,2019-06-17 17:58:34,,,,,5c7fb4450f598076ea584c32a4,Slightly agree,Slightly disagree,Strongly disagree,Strongly disagree,Moderately agree,45-60,Female,"$50,000-$74,999",East South Central,iOS Phone / Tablet
10803436731,237700226,2019-06-17 17:56:54,2019-06-17 17:57:54,,,,,3733b108b2d553002fca562946,Neither agree nor disagree,Moderately disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,45-60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803435330,237700226,2019-06-17 17:55:33,2019-06-17 17:57:10,,,,,77d77e85985ce0d88030116fbd,Slightly agree,Strongly agree,Moderately disagree,Moderately agree,Strongly disagree,45-60,Female,"$25,000-$49,999",New England,Android Phone / Tablet
10803435195,237700226,2019-06-17 17:56:21,2019-06-17 17:57:06,,,,,f44cc6ea97f54ea522d3c3976c,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately disagree,18-29,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10803434489,237700226,2019-06-17 17:55:17,2019-06-17 17:56:44,,,,,c609a2c99b324fb8b65281393d,Strongly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Moderately disagree,18-29,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803432183,237700226,2019-06-17 17:36:24,2019-06-17 17:55:32,,,,,7badf892bd21bbe939f0c4bcb2,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,30-44,Female,Prefer not to answer,Mountain,Android Phone / Tablet
10803432074,237700226,2019-06-17 17:54:14,2019-06-17 17:55:29,,,,,df8040f042d48f0bf440393cf2,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,"$0-$9,999",Middle Atlantic,Android Phone / Tablet
10803432053,237700226,2019-06-17 17:54:14,2019-06-17 17:55:28,,,,,50e0d193864122f6ff05718217,Neither agree nor disagree,Slightly agree,Strongly disagree,Slightly disagree,Slightly disagree,45-60,Female,Prefer not to answer,East North Central,Windows Desktop / Laptop
10803431802,237700226,2019-06-17 17:53:20,2019-06-17 17:55:20,,,,,ca99c4bf2738a94b057f801b98,Slightly disagree,Moderately agree,Neither agree nor disagree,Moderately agree,Strongly agree,18-29,Female,"$0-$9,999",West South Central,Android Phone / Tablet
10803430620,237700226,2019-06-17 17:53:52,2019-06-17 17:54:44,,,,,0d5c3acba1ef5241bf8f5bc234,Moderately agree,Moderately agree,Strongly disagree,Neither agree nor disagree,Strongly agree,18-29,Female,"$10,000-$24,999",Mountain,Android Phone / Tablet
10803425248,237700226,2019-06-17 17:50:40,2019-06-17 17:51:58,,,,,b809290818d5d52913f8d5ce8e,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,45-60,Female,"$0-$9,999",Pacific,iOS Phone / Tablet
10803420437,237700226,2019-06-17 17:48:06,2019-06-17 17:49:37,,,,,a661a13b0a357556dc288a80ad,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,18-29,Female,"$25,000-$49,999",East South Central,Android Phone / Tablet
10803418279,237700226,2019-06-17 17:47:00,2019-06-17 17:48:35,,,,,bd2f1a013736501a837401d39f,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803417876,237700226,2019-06-17 17:46:46,2019-06-17 17:48:23,,,,,285958dee1215b603895b0e411,Strongly disagree,Slightly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,> 60,Female,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10803417809,237700226,2019-06-17 17:47:27,2019-06-17 17:48:21,,,,,e22e85e1fd9d4b7d6457e214e8,Neither agree nor disagree,Slightly disagree,Strongly disagree,Neither agree nor disagree,Slightly disagree,45-60,Female,"$0-$9,999",West North Central,Android Phone / Tablet
10803416645,237700226,2019-06-17 17:47:06,2019-06-17 17:47:48,,,,,ab096e39ba10fb3347a04e5d90,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Moderately agree,18-29,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803415618,237700226,2019-06-17 17:46:28,2019-06-17 17:47:15,,,,,ec8bbdd90566ab681b24331f80,Moderately agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Moderately agree,45-60,Female,"$125,000-$149,999",East South Central,Android Phone / Tablet
10803415299,237700226,2019-06-17 17:46:14,2019-06-17 17:47:07,,,,,98d25a0d830fa0fcb4beb05687,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Moderately agree,18-29,Female,"$0-$9,999",South Atlantic,iOS Phone / Tablet
10803413209,237700226,2019-06-17 17:45:10,2019-06-17 17:46:04,,,,,69a49b4f73097466c153c8cef0,Slightly disagree,Slightly disagree,Strongly disagree,Moderately agree,Moderately disagree,> 60,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803412619,237700226,2019-06-17 17:44:34,2019-06-17 17:45:45,,,,,f0caf264e039a244b068ba1ee2,Moderately agree,Moderately disagree,Moderately agree,Neither agree nor disagree,Moderately disagree,30-44,Female,"$25,000-$49,999",New England,iOS Phone / Tablet
10803409690,237700226,2019-06-17 17:41:26,2019-06-17 17:44:12,,,,,d139d693867e7cc85a9ce930d9,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,30-44,Female,"$50,000-$74,999",Mountain,Android Phone / Tablet
10803408833,237700226,2019-06-17 17:42:45,2019-06-17 17:43:45,,,,,20e4f77c845fe4c53e86a4c531,Strongly disagree,Slightly agree,Strongly disagree,Strongly disagree,Strongly disagree,18-29,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803408542,237700226,2019-06-17 17:42:43,2019-06-17 17:43:36,,,,,acea4ec43d8b618940596c1dc9,Moderately disagree,Strongly agree,Slightly disagree,Strongly disagree,Strongly disagree,18-29,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803408461,237700226,2019-06-17 17:42:00,2019-06-17 17:43:34,,,,,9000be2ad80d7624d0233df4b6,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$10,000-$24,999",Mountain,Android Phone / Tablet
10803407772,237700226,2019-06-17 17:42:23,2019-06-17 17:43:11,,,,,6a66ce47233b125ff2b2a61496,Strongly disagree,Strongly disagree,Strongly disagree,Moderately agree,Strongly disagree,18-29,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
10803405876,237700226,2019-06-17 17:40:23,2019-06-17 17:42:13,,,,,e0e981cec9af666dfb06ec67ac,Neither agree nor disagree,Strongly agree,Strongly agree,Slightly agree,Strongly disagree,30-44,Female,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10803404732,237700226,2019-06-17 17:41:17,2019-06-17 17:41:38,,,,,f930c7c95d027f13313d06f4b8,Slightly disagree,Slightly disagree,Moderately disagree,Slightly disagree,Slightly disagree,30-44,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
10803404120,237700226,2019-06-17 17:40:31,2019-06-17 17:41:19,,,,,747af22a2f2046edddacb5c6ba,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,30-44,Female,Prefer not to answer,Pacific,Android Phone / Tablet
10803404029,237700226,2019-06-17 17:40:18,2019-06-17 17:41:16,,,,,47b52fa75e6e614ad60092b8e8,Strongly disagree,Slightly agree,Slightly disagree,Slightly agree,Strongly agree,18-29,Female,"$0-$9,999",East North Central,Android Phone / Tablet
10803403493,237700226,2019-06-17 17:40:20,2019-06-17 17:41:01,,,,,ddd2ffa147bc3f44d20a4a6830,Strongly agree,Strongly agree,Strongly agree,Moderately agree,Strongly agree,18-29,Female,"$10,000-$24,999",Pacific,iOS Phone / Tablet
10803399774,237700226,2019-06-17 17:38:00,2019-06-17 17:39:06,,,,,9d45b3fef745b4840a04957c86,Strongly disagree,Strongly disagree,Strongly disagree,Moderately agree,Slightly agree,> 60,Female,"$100,000-$124,999",South Atlantic,Windows Desktop / Laptop
10803398245,237700226,2019-06-17 17:37:15,2019-06-17 17:38:20,,,,,83cc3f54ff7d16c2f837cb91b5,Neither agree nor disagree,Slightly agree,Strongly agree,Strongly disagree,Slightly agree,30-44,Female,"$100,000-$124,999",South Atlantic,iOS Phone / Tablet
10803393459,237700226,2019-06-17 17:35:07,2019-06-17 17:35:52,,,,,f9342e2e473d0d8123781bc5b9,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803391592,237700226,2019-06-17 17:29:57,2019-06-17 17:34:50,,,,,e012607b72c0a81ef03f9d1310,Slightly agree,Slightly agree,Strongly disagree,Strongly agree,Moderately disagree,18-29,Female,"$50,000-$74,999",Pacific,Android Phone / Tablet
10803389169,237700226,2019-06-17 17:32:43,2019-06-17 17:33:36,,,,,12104bc00aee96f16c9d10aacd,Moderately disagree,Moderately agree,Strongly agree,Slightly agree,Moderately disagree,45-60,Female,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10803389019,237700226,2019-06-17 17:31:59,2019-06-17 17:33:32,,,,,1a394699a1f194e4540823d3e3,Moderately agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,45-60,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803387035,237700226,2019-06-17 17:32:05,2019-06-17 17:32:34,,,,,e8618e42abdc68bcd0399f82fd,Slightly agree,Slightly agree,Moderately agree,Slightly disagree,Slightly disagree,18-29,Female,"$150,000-$174,999",East North Central,Android Phone / Tablet
10803384221,237700226,2019-06-17 17:28:53,2019-06-17 17:31:09,,,,,a98d091353a60b49cc1b581ce4,Strongly disagree,Moderately agree,Strongly agree,Neither agree nor disagree,Slightly agree,45-60,Female,"$125,000-$149,999",South Atlantic,Windows Desktop / Laptop
10803383439,237700226,2019-06-17 17:30:21,2019-06-17 17:30:45,,,,,17db8297d77684d33ec91a5d91,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,18-29,Female,Prefer not to answer,East South Central,Android Phone / Tablet
10803379841,237700226,2019-06-17 17:27:51,2019-06-17 17:28:56,,,,,2e5a54e2fa6c997e45d129db92,Moderately disagree,Strongly agree,Strongly disagree,Moderately disagree,Strongly agree,30-44,Female,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10803379464,237700226,2019-06-17 17:27:51,2019-06-17 17:28:44,,,,,41f702ef1893a0c35709aa8c21,Slightly disagree,Slightly disagree,Moderately disagree,Moderately agree,Slightly disagree,18-29,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803375644,237700226,2019-06-17 17:25:46,2019-06-17 17:26:47,,,,,d3dc999d4f893c992a00138375,Moderately disagree,Strongly disagree,Strongly agree,Moderately agree,Slightly agree,> 60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803375632,237700226,2019-06-17 17:25:46,2019-06-17 17:26:47,,,,,57041fe74f8275541527d985ce,Slightly disagree,Slightly agree,Strongly agree,Slightly agree,Neither agree nor disagree,> 60,Female,"$100,000-$124,999",Pacific,MacOS Desktop / Laptop
10803375612,237700226,2019-06-17 17:09:20,2019-06-17 17:26:47,,,,,eaf0f4ff434a53bf87d8362e78,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,45-60,Female,Prefer not to answer,West South Central,Android Phone / Tablet
10803374874,237700226,2019-06-17 17:24:39,2019-06-17 17:26:23,,,,,c61b0a126c9d8810c05890f03a,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803373843,237700226,2019-06-17 17:16:24,2019-06-17 17:25:53,,,,,232264dfee76a29e4b85e8e496,Moderately disagree,Slightly disagree,Strongly disagree,Strongly disagree,Slightly disagree,18-29,Female,"$50,000-$74,999",Mountain,iOS Phone / Tablet
10803373528,237700226,2019-06-17 17:24:49,2019-06-17 17:25:44,,,,,580ca8f6eb5399da5d16185f0b,Strongly disagree,Moderately disagree,Strongly disagree,Neither agree nor disagree,Slightly disagree,18-29,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10803371782,237700226,2019-06-17 17:23:40,2019-06-17 17:24:50,,,,,a254c320c520a4fa7f1a06722f,Moderately agree,Slightly disagree,Strongly disagree,Strongly agree,Moderately agree,30-44,Female,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet
10803369785,237700226,2019-06-17 17:22:40,2019-06-17 17:23:49,,,,,ea071272bc9c9a9b1ae74b5aea,Moderately disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,> 60,Female,"$50,000-$74,999",New England,iOS Phone / Tablet
10803369681,237700226,2019-06-17 17:22:36,2019-06-17 17:23:45,,,,,ff54bde484d2b83b55eebaca74,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,30-44,Female,"$25,000-$49,999",New England,Android Phone / Tablet
10803367815,237700226,2019-06-17 17:21:54,2019-06-17 17:22:50,,,,,7d224551d449466b0157ccd0eb,Moderately disagree,Slightly disagree,Neither agree nor disagree,Strongly agree,Moderately disagree,18-29,Female,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10803366661,237700226,2019-06-17 17:20:53,2019-06-17 17:22:15,,,,,bb5dd5d77c3bfe70f745b175fd,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$50,000-$74,999",Pacific,Windows Desktop / Laptop
10803366491,237700226,2019-06-17 17:20:23,2019-06-17 17:22:10,,,,,9c2de2d2fe636f8afb33d08c41,Slightly agree,Slightly agree,Moderately agree,Moderately agree,Slightly agree,18-29,Female,"$75,000-$99,999",East North Central,iOS Phone / Tablet
10803360309,237700226,2019-06-17 17:17:05,2019-06-17 17:19:06,,,,,954980e1796bba6719b71d6f66,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,Neither agree nor disagree,Moderately agree,30-44,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10803359823,237700226,2019-06-17 17:17:41,2019-06-17 17:18:52,,,,,9204a0f5fd4aa686c910aa70a8,Neither agree nor disagree,Slightly agree,Slightly agree,Moderately agree,Moderately disagree,> 60,Female,"$100,000-$124,999",West South Central,Android Phone / Tablet
10803359078,237700226,2019-06-17 17:17:26,2019-06-17 17:18:30,,,,,c6c3b6c3f26d60545696fb775c,Slightly disagree,Slightly agree,Strongly agree,Moderately disagree,Slightly disagree,45-60,Female,"$75,000-$99,999",East North Central,iOS Phone / Tablet
10803358127,237700226,2019-06-17 17:17:18,2019-06-17 17:18:02,,,,,86c95ea9a3487e089d3f0bd763,Strongly disagree,Strongly disagree,Strongly agree,Moderately agree,Strongly disagree,18-29,Female,"$25,000-$49,999",Mountain,Android Phone / Tablet
10803357437,237700226,2019-06-17 17:16:40,2019-06-17 17:17:41,,,,,988d5c156b9663a34016dd6144,Neither agree nor disagree,Moderately agree,Slightly disagree,Moderately agree,Neither agree nor disagree,30-44,Female,"$25,000-$49,999",West North Central,iOS Phone / Tablet
10803357260,237700226,2019-06-17 17:16:47,2019-06-17 17:17:36,,,,,e78b472b2c29bba030e41fac40,Moderately disagree,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,Slightly agree,18-29,Female,"$0-$9,999",South Atlantic,iOS Phone / Tablet
10803357147,237700226,2019-06-17 17:16:26,2019-06-17 17:17:32,,,,,61aacdbebdef7f4b60be2db1b3,Neither agree nor disagree,Strongly agree,Strongly disagree,Slightly agree,Moderately disagree,30-44,Female,"$75,000-$99,999",Middle Atlantic,Android Phone / Tablet
10803355967,237700226,2019-06-17 17:16:09,2019-06-17 17:16:57,,,,,6ad940623c7333999d2a1168e4,Moderately agree,Slightly agree,Moderately disagree,Moderately disagree,Strongly agree,18-29,Female,"$0-$9,999",South Atlantic,iOS Phone / Tablet
10803355630,237700226,2019-06-17 17:15:10,2019-06-17 17:16:48,,,,,72a7482a2bcb88091ed3364937,Neither agree nor disagree,Moderately agree,Moderately disagree,Moderately agree,Slightly disagree,30-44,Female,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10803355203,237700226,2019-06-17 17:15:46,2019-06-17 17:16:34,,,,,ed372895a691221d6f04e0cd38,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,30-44,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10803354811,237700226,2019-06-17 17:02:54,2019-06-17 17:16:23,,,,,14ab651cdf802bf8123b697f9b,Moderately disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Slightly disagree,30-44,Female,"$10,000-$24,999",Mountain,Android Phone / Tablet
10803352970,237700226,2019-06-17 17:14:48,2019-06-17 17:15:29,,,,,533b1983e3fa7a5f29b980eb1d,Slightly agree,Strongly disagree,Strongly agree,Strongly disagree,Moderately agree,30-44,Female,"$100,000-$124,999",Middle Atlantic,Android Phone / Tablet
10803352578,237700226,2019-06-17 17:14:20,2019-06-17 17:15:17,,,,,3b302fd8db3ab81e07ffbd4e86,Slightly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,45-60,Female,"$50,000-$74,999",East North Central,Android Phone / Tablet
10803350931,237700226,2019-06-17 17:12:52,2019-06-17 17:14:27,,,,,f59b575547d2f998d715c0e7d7,Moderately disagree,Strongly agree,Moderately agree,Strongly agree,Slightly agree,30-44,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803348882,237700226,2019-06-17 17:12:33,2019-06-17 17:13:26,,,,,cc05f474b77f4db21fe3e7e990,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,> 60,Female,"$75,000-$99,999",East North Central,Windows Desktop / Laptop
10803344957,237700226,2019-06-17 17:10:52,2019-06-17 17:11:33,,,,,7a071baf5d04a644e2394d8e61,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,18-29,Female,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
10803339968,237700226,2019-06-17 17:08:00,2019-06-17 17:09:11,,,,,4f0b2cfb05eb5161fbbc80168b,Moderately agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,45-60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803339694,237700226,2019-06-17 17:07:58,2019-06-17 17:09:03,,,,,013620a2e2926641278d222fde,Neither agree nor disagree,Slightly disagree,Strongly agree,Slightly agree,Slightly disagree,18-29,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803334898,237700226,2019-06-17 17:05:43,2019-06-17 17:06:47,,,,,5647be948b264835d6386533c8,Moderately agree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,30-44,Female,"$10,000-$24,999",Middle Atlantic,Android Phone / Tablet
10803333139,237700226,2019-06-17 17:04:51,2019-06-17 17:06:02,,,,,3640a3e51612d1a70baf214de2,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,45-60,Female,"$175,000-$199,999",West South Central,Windows Desktop / Laptop
10803329794,237700226,2019-06-17 17:04:00,2019-06-17 17:04:33,,,,,c1d5d312b818867194bdc69c61,Slightly disagree,Slightly agree,Moderately disagree,Slightly disagree,Slightly disagree,18-29,Female,"$0-$9,999",South Atlantic,iOS Phone / Tablet
10803329324,237700226,2019-06-17 17:03:27,2019-06-17 17:04:21,,,,,984f40f3db2dd8983019209b4c,Slightly disagree,Slightly disagree,Strongly agree,Moderately agree,Slightly disagree,18-29,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10803328337,237700226,2019-06-17 16:55:08,2019-06-17 17:03:55,,,,,f37d04bc6b2a4e1bd011b33dea,Strongly disagree,Slightly agree,Strongly disagree,Strongly disagree,Moderately agree,18-29,Female,"$10,000-$24,999",East North Central,iOS Phone / Tablet
10803327018,237700226,2019-06-17 17:02:11,2019-06-17 17:03:20,,,,,44c9aca79292b435870f6e64ce,Moderately disagree,Slightly disagree,Strongly disagree,Strongly disagree,Strongly disagree,30-44,Female,Prefer not to answer,South Atlantic,Android Phone / Tablet
10803326186,237700226,2019-06-17 17:01:56,2019-06-17 17:02:58,,,,,6c609a2569163974cc91ee66a5,Neither agree nor disagree,Strongly agree,Strongly agree,Moderately agree,Strongly disagree,30-44,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803325593,237700226,2019-06-17 17:01:45,2019-06-17 17:02:43,,,,,f8974ea649170fe51b399f3139,Moderately agree,Moderately disagree,Strongly agree,Neither agree nor disagree,Moderately agree,45-60,Female,"$75,000-$99,999",South Atlantic,iOS Phone / Tablet
10803325126,237700226,2019-06-17 17:01:50,2019-06-17 17:02:30,,,,,6e6209da2157658b39c99139e1,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Slightly disagree,45-60,Female,Prefer not to answer,East South Central,iOS Phone / Tablet
10803324007,237700226,2019-06-17 17:01:43,2019-06-17 17:02:00,,,,,6e361fa0a4acd1fe7bdb60b6a1,Neither agree nor disagree,Moderately agree,Slightly disagree,Moderately disagree,Slightly disagree,30-44,Female,"$50,000-$74,999",West North Central,iOS Phone / Tablet
10803320878,237700226,2019-06-17 16:59:24,2019-06-17 17:00:36,,,,,f33a399e073ef09c5304825031,Moderately agree,Moderately agree,Strongly agree,Strongly agree,Moderately agree,> 60,Female,"$25,000-$49,999",East South Central,Android Phone / Tablet
10803318738,237700226,2019-06-17 16:58:15,2019-06-17 16:59:37,,,,,10a71f8164e8b7f61400de0002,Strongly agree,Slightly agree,Strongly disagree,Strongly disagree,Moderately agree,18-29,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10803315666,237700226,2019-06-17 16:57:24,2019-06-17 16:58:10,,,,,e2eb8e2e12f13a16eaee67bcb5,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Moderately disagree,18-29,Female,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
10803313642,237700226,2019-06-17 16:56:15,2019-06-17 16:57:13,,,,,12e82408f3150642f6c22e57cf,Moderately disagree,Moderately agree,Strongly disagree,Neither agree nor disagree,Slightly agree,> 60,Female,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10803313496,237700226,2019-06-17 16:56:18,2019-06-17 16:57:10,,,,,16642a9c732e91cb15fdd11c9b,Neither agree nor disagree,Slightly disagree,Moderately agree,Moderately agree,Moderately agree,45-60,Female,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet
10803310790,237700226,2019-06-17 16:55:01,2019-06-17 16:55:53,,,,,a6a2aa594b34beff03ca66a35b,Moderately agree,Moderately agree,Strongly disagree,Moderately disagree,Strongly agree,30-44,Female,"$0-$9,999",Pacific,Android Phone / Tablet
10803309404,237700226,2019-06-17 16:53:50,2019-06-17 16:55:14,,,,,ecf1acbe5420680a1917f12d0c,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,30-44,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803307867,237700226,2019-06-17 16:53:45,2019-06-17 16:54:31,,,,,6440bbb3efedffe5beb3e20f0d,Moderately disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Strongly disagree,30-44,Female,"$25,000-$49,999",East North Central,iOS Phone / Tablet
10803307602,237700226,2019-06-17 16:53:12,2019-06-17 16:54:24,,,,,048ea8b1d02592846345585859,Slightly disagree,Moderately disagree,Strongly disagree,Moderately disagree,Moderately disagree,45-60,Female,"$175,000-$199,999",West North Central,Windows Desktop / Laptop
10803307220,237700226,2019-06-17 16:53:43,2019-06-17 16:54:13,,,,,74c5b8e4e54ceb4defc006919b,Moderately agree,Strongly agree,Slightly disagree,Moderately agree,Slightly agree,18-29,Female,"$75,000-$99,999",South Atlantic,iOS Phone / Tablet
10803306832,237700226,2019-06-17 16:53:14,2019-06-17 16:54:02,,,,,04533a65ec81316aa66df13a6c,Moderately disagree,Strongly disagree,Strongly disagree,Moderately agree,Moderately agree,45-60,Female,"$200,000+",West South Central,iOS Phone / Tablet
10803304811,237700226,2019-06-17 16:51:11,2019-06-17 16:53:05,,,,,16fae76959c3fe5704f2fa0dcb,Slightly disagree,Moderately disagree,Strongly agree,Slightly agree,Slightly disagree,30-44,Female,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10803304540,237700226,2019-06-17 16:51:08,2019-06-17 16:52:58,,,,,37e4388e81bfe87f1e0f3f03e1,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,Moderately agree,Slightly disagree,18-29,Female,"$50,000-$74,999",Mountain,Android Phone / Tablet
10803304285,237700226,2019-06-17 16:51:09,2019-06-17 16:52:51,,,,,20c0cb6f7306958b5c21bc1f59,Slightly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Moderately disagree,18-29,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
