Respondent ID,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Age,Gender,Household Income,Region,Device Type
10821940048,Roaming outdoor cats harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10821938797,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Moderately agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,45-60,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10821938522,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,> 60,Female,Prefer not to answer,East North Central,Windows Desktop / Laptop
10821938046,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Slightly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,18-29,Female,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop
10821934779,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,> 60,Male,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet
10821933933,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,45-60,Male,"$50,000-$74,999",West North Central,Android Phone / Tablet
10821933464,Roaming outdoor cats do not harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,45-60,Female,"$50,000-$74,999",West North Central,Android Phone / Tablet
10821932200,Roaming outdoor cats harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately agree,30-44,Female,"$0-$9,999",South Atlantic,Android Phone / Tablet
10821932069,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats do not pose a risk to human health,Strongly agree,30-44,Male,"$50,000-$74,999",Pacific,Windows Desktop / Laptop
10821930320,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,> 60,Female,"$75,000-$99,999",South Atlantic,iOS Phone / Tablet
10821928884,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,30-44,Female,"$75,000-$99,999",Middle Atlantic,Android Phone / Tablet
10821928861,Roaming outdoor cats harm wildlife,Moderately agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,30-44,Female,"$75,000-$99,999",New England,Android Phone / Tablet
10821928568,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,18-29,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10821927694,Roaming outdoor cats do not harm wildlife,Strongly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately disagree,18-29,Female,"$200,000+",West South Central,iOS Phone / Tablet
10821927204,Roaming outdoor cats do not harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,30-44,Female,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10821926956,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Slightly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,30-44,Male,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10821926228,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,45-60,Female,"$125,000-$149,999",Middle Atlantic,Windows Desktop / Laptop
10821926209,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Slightly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly disagree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Female,"$10,000-$24,999",New England,Android Phone / Tablet
10821925688,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Male,"$150,000-$174,999",South Atlantic,iOS Phone / Tablet
10821924777,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,18-29,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10821924605,Roaming outdoor cats harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Female,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10821922906,Roaming outdoor cats harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,30-44,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10821921248,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,30-44,Male,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10821920730,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,> 60,Male,"$75,000-$99,999",East South Central,Windows Desktop / Laptop
10821919996,Roaming outdoor cats do not harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,18-29,Male,Prefer not to answer,Mountain,Android Phone / Tablet
10821915151,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Strongly agree,30-44,Female,"$75,000-$99,999",West North Central,Android Phone / Tablet
10821914907,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10821914424,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet
10821914068,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,30-44,Female,"$50,000-$74,999",West South Central,Android Phone / Tablet
10821913292,Roaming outdoor cats harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,> 60,Male,"$100,000-$124,999",West South Central,Windows Desktop / Laptop
10821912467,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,30-44,Male,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet
10821912121,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,30-44,Male,"$50,000-$74,999",East North Central,Android Phone / Tablet
10821911092,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately disagree,30-44,Male,"$75,000-$99,999",New England,iOS Phone / Tablet
10821909010,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,45-60,Female,Prefer not to answer,West South Central,MacOS Desktop / Laptop
10821908939,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,45-60,Female,"$10,000-$24,999",West South Central,Android Phone / Tablet
10821903925,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,> 60,Male,"$100,000-$124,999",South Atlantic,Android Phone / Tablet
10821902776,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,18-29,Male,"$25,000-$49,999",East North Central,Android Phone / Tablet
10821901300,Roaming outdoor cats harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly disagree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,30-44,Female,"$50,000-$74,999",Pacific,Android Phone / Tablet
10821899467,Roaming outdoor cats do not harm wildlife,Strongly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,> 60,Female,"$10,000-$24,999",West South Central,iOS Phone / Tablet
10821899299,Roaming outdoor cats harm wildlife,Strongly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Female,"$25,000-$49,999",Mountain,Android Phone / Tablet
10821898364,Roaming outdoor cats harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,18-29,Female,Prefer not to answer,Pacific,iOS Phone / Tablet
10821897767,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly agree,Roaming outdoor cats do not pose a risk to human health,Slightly agree,18-29,Male,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10821897622,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Male,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10821892441,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,> 60,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10821890376,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,30-44,Female,"$75,000-$99,999",East North Central,Android Phone / Tablet
10821890145,Roaming outdoor cats harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,30-44,Male,"$50,000-$74,999",Pacific,Android Phone / Tablet
10821889993,Roaming outdoor cats harm wildlife,Moderately agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,30-44,Female,"$50,000-$74,999",Pacific,Android Phone / Tablet
10821889497,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,> 60,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10821889361,Roaming outdoor cats harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly agree,18-29,Female,"$10,000-$24,999",West North Central,iOS Phone / Tablet
10821889338,Roaming outdoor cats harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10821889038,Roaming outdoor cats harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly agree,30-44,Male,"$100,000-$124,999",West South Central,Android Phone / Tablet
10821886597,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Male,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
10821884743,Roaming outdoor cats harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,,,,,
10821883061,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,45-60,Female,"$10,000-$24,999",West North Central,Android Phone / Tablet
10821882496,Roaming outdoor cats harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,> 60,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10821879764,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,45-60,Male,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10821877369,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Female,"$75,000-$99,999",South Atlantic,Android Phone / Tablet
10821876690,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,> 60,Male,"$50,000-$74,999",Middle Atlantic,Windows Desktop / Laptop
10821873514,Roaming outdoor cats do not harm wildlife,Moderately agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Slightly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,18-29,Male,"$0-$9,999",West North Central,iOS Phone / Tablet
10821872759,Roaming outdoor cats do not harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,18-29,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10821872573,Roaming outdoor cats harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,45-60,Male,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet
10821869012,Roaming outdoor cats harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,30-44,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10821868208,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,30-44,Female,"$0-$9,999",East North Central,Android Phone / Tablet
10821867504,Roaming outdoor cats do not harm wildlife,Strongly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,18-29,Female,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet
10821866657,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,> 60,Female,"$50,000-$74,999",Pacific,Windows Desktop / Laptop
